condition,method,capacity,stage,accuracy,nll,current_examples,historical_available,introductions,current_reviews,historical_reviews,actual_historical_fraction,actual_historical_fraction_after_introduction,target_historical_fraction_after_introduction,training_forwards,training_backwards,quality_forwards,recompute_forwards,optimizer_steps,mean_batch_size,minimum_batch_size,full_batch_fraction,cumulative_presentations,cumulative_optimizer_steps,training_wall_seconds,cumulative_training_wall_seconds,evaluation_forwards,evaluation_wall_seconds,cumulative_evaluation_wall_seconds,loader_wall_seconds,scheduler_wall_seconds,checkpoint_wall_seconds,peak_vram_bytes,clock_advance,final_clock,historical_due,current_due,never_historically_replayed,quality_0_count,quality_1_count,quality_2_count,quality_3_count,quality_4_count,quality_5_count
srt_h4096_standard_rho80_unit8,srt,4096,22,81.5028901734104,0.9307851349164777,480,10575,480,5042,12782,0.6983173076923077,0.7171229802513465,0.8,18304,18304,0,0,1413,12.953998584571833,2,0.017692852087756547,334108,35439,78.1655303183943,1831.2025662418455,2768,6.179185474291444,76.70974808558822,23.874691048637033,1.1170406769961119,6.86245540343225,4190678528,0,35533,8.0,1.0,513,2003.0,822.0,1060.0,1209.0,1346.0,11864.0
srt_h4096_standard_rho80_unit8,srt,4096,23,79.5840554592721,1.0114814042697604,468,11055,468,6124,11664,0.6389132340052586,0.6557229592984034,0.8,18256,18256,0,0,1117,16.343777976723366,1,0.022381378692927483,352364,36556,72.21543281339109,1903.4179990552366,2885,6.661114625632763,83.37086271122098,24.560470167547464,1.0450579468160868,5.296408500522375,4190703104,0,36650,19.0,5.0,508,2049.0,993.0,1320.0,1477.0,1546.0,10871.0
srt_h4096_standard_rho80_unit8,srt,4096,24,77.14574217435207,1.1409832454916375,344,11523,344,4027,13389,0.7538851351351351,0.7687758383096004,0.8,17760,17760,0,0,1167,15.218508997429305,4,0.015424164524421594,370124,37723,76.83404791913927,1980.2520469743758,2971,6.555100047960877,89.92596275918186,27.052437333390117,1.1169032957404852,5.5156453009694815,4190727680,0,37817,17.0,1.0,352,1848.0,934.0,1103.0,1337.0,1490.0,11048.0
srt_h4096_standard_rho80_unit8,srt,4096,25,76.91040843214756,1.1832228857633138,259,11867,259,3072,14089,0.8087830080367394,0.8209894528290892,0.8,17420,17420,0,0,1310,13.297709923664122,1,0.009923664122137405,387544,39033,82.92616769298911,2063.178214667365,3036,6.7060950715094805,96.63205783069134,28.287519676610827,1.1862681284546852,6.33979375846684,4190752256,0,39127,27.0,0.0,259,1817.0,786.0,987.0,1162.0,1275.0,11393.0
srt_h4096_standard_rho80_unit8,srt,4096,26,76.47989870212092,1.1117688929137977,493,12126,493,4730,13133,0.7154608847243408,0.7352068521524939,0.8,18356,18356,0,0,1155,15.892640692640693,2,0.023376623376623377,405900,40188,79.44371743686497,2142.62193210423,3159,7.252953145653009,103.88501097634435,28.494149088859558,1.1689774580299854,5.875843200832605,4190776832,0,40282,8.0,1.0,499,2059.0,830.0,1042.0,1240.0,1474.0,11711.0
srt_h4096_standard_rho80_unit8,srt,4096,27,76.22249388753056,1.199212942051931,450,12619,450,4541,13193,0.7255279366476023,0.7439381978121123,0.8,18184,18184,0,0,1143,15.909011373578302,2,0.021872265966754154,424084,41331,77.59384833462536,2220.2157804388553,3272,7.20915656350553,111.09416753984988,26.51540097221732,1.1536563951522112,6.011600412428379,4190801408,0,41425,12.0,0.0,468,1950.0,853.0,1049.0,1190.0,1357.0,11785.0
srt_h4096_standard_rho80_unit8,srt,4096,28,76.64493183165382,1.1209607222318585,404,13069,404,3935,13661,0.7589444444444444,0.7763696294612412,0.8,18000,18000,0,0,1198,15.025041736227045,2,0.019198664440734557,442084,42529,77.79372076876462,2298.00950120762,3374,7.7614006996154785,118.85556823946536,26.22931580245495,1.1104169301688671,6.482385789975524,4190825984,0,42623,12.0,2.0,414,1867.0,786.0,1025.0,1129.0,1314.0,11879.0
srt_h4096_standard_rho80_unit8,srt,4096,29,76.23279816513761,1.1709639507401877,456,13473,456,4422,13330,0.7320957820738138,0.7509013068949978,0.8,18208,18208,0,0,1100,16.55272727272727,3,0.023636363636363636,460292,43629,71.58852247335017,2369.59802368097,3488,8.123305873945355,126.97887411341071,24.62733276002109,1.0161425489932299,6.116830689832568,4190850560,0,43723,25.0,1.0,466,1965.0,869.0,964.0,1237.0,1360.0,11813.0
srt_h4096_standard_rho80_unit8,srt,4096,30,75.87790383576446,1.205053640699102,856,13929,856,7043,11909,0.6012217285945073,0.6283769523005488,0.8,19808,19808,0,0,844,23.46919431279621,7,0.061611374407582936,480100,44473,68.35367074608803,2437.951694427058,3702,8.905431037768722,135.88430515117943,25.652979692444205,1.0249984338879585,5.123712418600917,4190875136,0,44567,20.0,6.0,878,2072.0,990.0,1216.0,1457.0,1546.0,12527.0
srt_h4096_standard_rho80_unit8,srt,4096,31,75.47169811320755,1.2146401196426055,458,14785,458,4053,13705,0.7523605621431708,0.7717648383827007,0.8,18216,18216,0,0,865,21.058959537572253,5,0.03930635838150289,498316,45338,67.29657850787044,2505.2482729349285,3816,8.949707482010126,144.83401263318956,25.09343307092786,1.0206983927637339,5.1988932602107525,4190899712,0,45432,20.0,0.0,722,1904.0,886.0,1088.0,1264.0,1384.0,11690.0
srt_h4096_standard_rho80_unit8,srt,4096,32,75.91222250574125,1.1815781379611114,408,15243,408,4012,13596,0.7546625222024866,0.7721490231712858,0.8,18016,18016,0,0,800,22.52,7,0.0325,516332,46138,62.17335135303438,2567.421624287963,3919,9.163229282945395,153.99724191613495,23.736163845285773,0.9350360799580812,5.030374672263861,4190924288,0,46232,21.0,4.0,581,1940.0,894.0,1152.0,1333.0,1475.0,11222.0
srt_h4096_standard_rho80_unit8,srt,4096,33,75.60794044665012,1.1648868436408146,443,15651,443,3777,13936,0.7675699493280458,0.7867667814599447,0.8,18156,18156,0,0,829,21.90108564535585,5,0.032569360675512665,534488,46967,65.44991868920624,2632.871542977169,4030,9.654957789927721,163.65219970606267,25.14850550889969,0.9547551795840263,5.443461216986179,4190949888,0,47061,15.0,3.0,449,1851.0,852.0,1086.0,1301.0,1421.0,11645.0
srt_h4096_standard_rho80_unit8,srt,4096,34,76.34146341463415,1.159783727576794,282,16094,282,2720,14510,0.8285746916400183,0.8421358096343586,0.8,17512,17512,0,0,917,19.097055616139585,5,0.015267175572519083,552000,47884,67.39841353334486,2700.269956510514,4100,9.316462732851505,172.96866243891418,25.45985784009099,1.0213140305131674,5.702420365065336,4190974464,0,47978,11.0,2.0,442,1805.0,837.0,998.0,1194.0,1449.0,11229.0
srt_h4096_standard_rho80_unit8,srt,4096,35,76.1848620608347,1.2149890944947355,563,16376,563,4597,13476,0.7231165486155827,0.7456426713882587,0.8,18636,18636,0,0,782,23.831202046035806,5,0.03964194373401535,570636,48666,65.51017059013247,2765.7801271006465,4241,9.988553231582046,182.95721567049623,25.80743672326207,1.098664052784443,5.224337708204985,4190999040,0,48760,21.0,4.0,635,1969.0,898.0,1119.0,1321.0,1498.0,11831.0
srt_h4096_standard_rho80_unit8,srt,4096,36,75.56313993174061,1.1617128872013434,619,16939,619,4558,13683,0.7255037115588547,0.7501233485006304,0.8,18860,18860,0,0,744,25.349462365591396,5,0.051075268817204304,589496,49410,65.44442447833717,2831.2245515789837,4395,10.025778559967875,192.9829942304641,25.87664582580328,0.9964350517839193,5.142011987045407,4191023616,0,49504,30.0,0.0,717,1870.0,890.0,1132.0,1301.0,1416.0,12251.0
srt_h4096_standard_rho80_unit8,srt,4096,37,75.98857644991213,1.1525341670568277,632,17558,632,4833,13447,0.7110300338409475,0.7356126914660831,0.8,18912,18912,0,0,644,29.366459627329192,8,0.07453416149068323,608408,50054,62.69300493225455,2893.917556511238,4552,10.623689774423838,203.60668400488794,25.115958876907825,1.048346620053053,4.6590401493012905,4191048192,0,50148,31.0,7.0,776,1995.0,970.0,1222.0,1469.0,1484.0,11772.0
srt_h4096_standard_rho80_unit8,srt,4096,38,75.07987220447285,1.2096513046625952,575,18190,575,4213,13896,0.74373795761079,0.76735324976531,0.8,18684,18684,0,0,588,31.775510204081634,11,0.07142857142857142,627092,50642,59.170006573200226,2953.0875630844384,4695,11.221424411982298,214.82810841687024,24.150271167978644,0.8661726005375385,4.231217930093408,4191072768,0,50736,28.0,3.0,671,2112.0,933.0,1166.0,1372.0,1485.0,11616.0
srt_h4096_standard_rho80_unit8,srt,4096,39,75.10917030567686,1.2153960778251227,459,18765,459,3785,13976,0.7670691547749725,0.7868926299194865,0.8,18220,18220,0,0,595,30.6218487394958,11,0.06890756302521009,645312,51237,60.179893121123314,3013.2674562055618,4809,11.320632252842188,226.14874066971242,25.389412185177207,0.8795161060988903,4.482052180916071,4191097344,0,51331,19.0,3.0,500,1970.0,910.0,1184.0,1488.0,1473.0,11195.0
srt_h4096_standard_rho80_unit8,srt,4096,40,75.01516070345664,1.2029782542769518,554,19224,554,4154,13892,0.7468817204301075,0.7698104843178544,0.8,18600,18600,0,0,538,34.572490706319705,8,0.10408921933085502,663912,51775,58.12197000160813,3071.38942620717,4947,12.04910808429122,238.19784875400364,23.400512563064694,0.8540241401642561,4.355326669290662,4191121920,0,51869,25.0,1.0,578,2047.0,973.0,1342.0,1540.0,1679.0,11019.0
srt_h4096_standard_rho80_unit8,srt,4096,41,74.90539733120892,1.2236597317700921,297,19778,297,2681,14594,0.8305258365581607,0.8448046309696092,0.8,17572,17572,0,0,558,31.491039426523297,7,0.03942652329749104,681484,52333,55.06756509654224,3126.456991303712,5021,12.274566056206822,250.47241481021047,22.008716380223632,0.825803542509675,4.60181375965476,4191146496,0,52427,33.0,0.0,325,1819.0,977.0,1207.0,1388.0,1532.0,10649.0
srt_h4096_standard_rho80_unit8,srt,4096,42,75.72231917781656,1.2105412233919144,548,20075,548,4322,13706,0.7378337639965546,0.7602618149545152,0.8,18576,18576,0,0,504,36.857142857142854,15,0.11507936507936507,700060,52837,57.23545052856207,3183.692441832274,5157,12.69985419139266,263.1722690016031,23.031729938462377,0.8518150206655264,4.272623842582107,4191171072,0,52931,35.0,6.0,550,2108.0,1028.0,1373.0,1612.0,1725.0,10730.0
srt_h4096_standard_rho80_unit8,srt,4096,43,76.03274319436512,1.1856845378083902,382,20623,382,2909,14621,0.8162684234033051,0.8340559041642898,0.8,17912,17912,0,0,479,37.39457202505219,16,0.07515657620041753,717972,53316,55.90208447165787,3239.594526303932,5253,12.951484553515911,276.12375355511904,23.193875962868333,0.8034358881413937,4.261346198618412,4191195648,0,53410,27.0,1.0,394,1927.0,955.0,1206.0,1407.0,1578.0,10839.0
srt_h4096_standard_rho80_unit8,srt,4096,44,74.61509575666541,1.2136854089445777,293,21005,293,2301,14962,0.8522442469810891,0.8667091467300005,0.8,17556,17556,0,0,502,34.97211155378486,8,0.049800796812749,735528,53818,54.72107697837055,3294.3156032823026,5326,12.746756015345454,288.8705095704645,22.836423819884658,0.7853604909032583,4.272993586957455,4191220224,0,53912,24.0,2.0,301,1845.0,893.0,1204.0,1372.0,1545.0,10697.0
srt_h4096_standard_rho80_unit8,srt,4096,45,75.6030197017124,1.222951884871081,422,21298,422,3095,14555,0.8053895528995131,0.8246458923512748,0.8,18072,18072,0,0,461,39.20173535791757,4,0.1019522776572668,753600,54279,55.35431761294603,3349.6699208952487,5431,13.289185335859656,302.15969490632415,23.250467661768198,0.777848755940795,3.9392493665218353,4191244800,0,54373,41.0,2.0,429,2055.0,974.0,1185.0,1397.0,1541.0,10920.0
srt_h4096_standard_rho80_unit8,srt,4096,46,74.95501979129183,1.2231056254529562,509,21720,509,3621,14290,0.7757871878393051,0.797833733459885,0.8,18420,18420,0,0,414,44.492753623188406,12,0.2028985507246377,772020,54693,55.67416535131633,3405.344086246565,5558,13.504736453294754,315.6644313596189,22.418921899050474,0.7802875768393278,3.7489665057510138,4191269376,0,54787,51.0,5.0,517,2144.0,1107.0,1334.0,1653.0,1808.0,10374.0
srt_h4096_standard_rho80_unit8,srt,4096,47,73.8494092752601,1.3227058679138974,451,22229,451,3082,14655,0.8057510446448207,0.8262389355584372,0.8,18188,18188,0,0,410,44.360975609756096,3,0.17073170731707318,790208,55103,55.07868233323097,3460.422768579796,5671,13.700028507038951,329.36445986665785,22.48436868004501,0.7794495765119791,4.07667182199657,4191293952,0,55197,60.0,3.0,565,2088.0,1013.0,1238.0,1495.0,1608.0,10746.0
srt_h4096_standard_rho80_unit8,srt,4096,48,74.12720359488421,1.2828530294568021,458,22680,458,2907,14851,0.815272288098375,0.8362991327852236,0.8,18216,18216,0,0,395,46.11645569620253,10,0.22278481012658227,808424,55498,54.757922522723675,3515.1806911025196,5786,14.186447456479073,343.5509073231369,21.70848031528294,0.936839023604989,3.330104399472475,4191318528,0,55592,51.0,7.0,611,2060.0,1001.0,1351.0,1565.0,1707.0,10532.0
srt_h4096_standard_rho80_unit8,srt,4096,49,73.58234295415959,1.330241578562919,418,23138,418,2745,14893,0.8248227735932654,0.8443701099897948,0.8,18056,18056,0,0,372,48.53763440860215,24,0.25,826480,55870,54.94826151803136,3570.128952620551,5890,14.56366110406816,358.1145684272051,21.989482454955578,0.8084158431738615,3.770742893218994,4191343104,0,55964,32.0,5.0,474,2050.0,977.0,1357.0,1587.0,1791.0,10294.0
srt_h4096_standard_rho80_unit8,srt,4096,50,73.96666666666667,1.2682141565151754,444,23556,444,2603,15113,0.8322136563876652,0.8530706705802664,0.8,18160,18160,0,0,373,48.68632707774799,23,0.2386058981233244,844640,56243,54.705987548455596,3624.8349401690066,6000,14.617581965401769,372.73215039260685,22.304123483598232,0.7974366042762995,3.6800822969526052,4191367680,0,56337,39.0,8.0,454,2104.0,996.0,1238.0,1529.0,1690.0,10603.0
uniform_h4096_standard_rho80_unit8,uniform,4096,1,91.52542372881356,1.5257900142999998,475,0,475,1425,0,0.0,0.0,0.8,1900,1900,0,0,106,17.92452830188679,1,0.1320754716981132,1900,106,7.633680611848831,7.633680611848831,118,0.49099367298185825,0.49099367298185825,2.670870190486312,0.05877879820764065,0.15157361328601837,4194422272,0,107,,,475,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,2,89.91935483870968,0.5367430637338231,514,475,514,2244,1198,0.3028311425682508,0.34805345729227194,0.8,3956,3956,0,0,166,23.83132530120482,1,0.16265060240963855,5856,272,14.015927210450172,21.649607822299004,248,0.77724221162498,1.2682358846068382,5.557354982942343,0.10789732448756695,0.2290101107209921,4194446848,0,273,,,548,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,3,88.57868020304568,0.4049065267225625,586,989,586,3258,2456,0.3898412698412698,0.42982149107455375,0.8,6300,6300,0,0,231,27.272727272727273,2,0.17316017316017315,12156,503,20.718106808140874,42.36771463043988,394,1.0672097690403461,2.3354456536471844,8.998695151880383,0.15594871155917645,0.4448445290327072,4194471424,0,504,,,620,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,4,91.75438596491227,0.32119805872443846,704,1575,704,3998,4414,0.48420359806932867,0.5247265810746553,0.8,9116,9116,0,0,375,24.309333333333335,2,0.11733333333333333,21272,878,31.92397483251989,74.29168946295977,570,1.5004689767956734,3.8359146304428577,13.42069472745061,0.2504237946122885,0.7689022161066532,4194496000,0,879,,,741,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,5,91.26074498567336,0.3121110050334914,516,2279,516,3887,6777,0.6061717352415027,0.6355026256564141,0.8,11180,11180,0,0,634,17.634069400630914,1,0.052050473186119876,32452,1512,43.45684767141938,117.74853713437915,698,1.7730654664337635,5.608980096876621,16.676032902672887,0.36846712604165077,1.5507535859942436,4194520576,0,1513,,,556,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,6,88.99755501222494,0.4023784665057436,482,2795,482,4300,8326,0.6351846200793408,0.659432916204657,0.8,13108,13108,0,0,983,13.334689725330621,1,0.024415055951169887,45560,2495,61.17740488238633,178.92594201676548,818,1.9613455794751644,7.570325676351786,22.104663928970695,0.5327833127230406,2.5711799170821905,4194545152,0,2496,,,506,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,7,88.85316184351554,0.4073825841514526,461,3277,461,5205,9286,0.6210540395933655,0.6408115381961217,0.8,14952,14952,0,0,1511,9.895433487756453,1,0.013898080741230973,60512,4006,79.2736304346472,258.1995724514127,933,2.3725995998829603,9.942925276234746,25.091772543266416,0.6990078296512365,3.8305966164916754,4194569728,0,4007,,,489,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,8,89.58724202626642,0.42130604048496306,535,3738,535,5619,10938,0.6399485139246431,0.6606269251676028,0.8,17092,17092,0,0,1920,8.902083333333334,1,0.013020833333333334,77604,5926,100.70177512988448,358.90134758129716,1066,2.5034817960113287,12.446407072246075,30.48786406032741,0.9020764417946339,4.152164438739419,4194594304,0,5927,,,564,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,9,89.08333333333333,0.48052971550007867,529,4273,529,6767,11204,0.6056216216216216,0.623448889878137,0.8,18500,18500,0,0,2440,7.581967213114754,1,0.010655737704918032,96104,8366,122.16212049499154,481.0634680762887,1200,2.7368351109325886,15.183242183178663,33.696873186156154,1.0650459229946136,5.4883372113108635,4194618880,0,8367,,,571,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,10,87.5186846038864,0.5571365538794687,547,4802,547,7015,11010,0.5928279129872926,0.6108183079056866,0.8,18572,18572,0,0,2259,8.22133687472333,1,0.011509517485613104,114676,10625,115.6730029899627,596.7364710662514,1338,3.0585783272981644,18.241820510476828,33.70792920142412,1.0098443422466516,5.602418040856719,4194643456,0,10626,,,614,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,11,86.23087621696801,0.6633846229435051,395,5349,395,5873,11696,0.6510799376530839,0.6657180260686436,0.8,17964,17964,0,0,2549,7.047469595919969,1,0.007061592781482934,132640,13174,120.80499122291803,717.5414622891694,1438,3.263882363215089,21.505702873691916,32.459460033103824,1.0837120339274406,6.195095174014568,4194668032,0,13175,,,467,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,12,87.12998712998713,0.5707094158073629,461,5744,461,6537,11230,0.6160851437349133,0.6320706928575449,0.8,18228,18228,0,0,2442,7.464373464373464,1,0.009009009009009009,150868,15616,126.22034633345902,843.7618086226285,1554,3.7144371923059225,25.22014006599784,34.63748566620052,1.1089153103530407,6.2125516422092915,4194692608,0,15617,,,530,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,13,88.459250446163,0.5674766269232903,511,6205,511,6841,11076,0.6010418927718689,0.6181838477423676,0.8,18428,18428,0,0,2406,7.659185369908562,1,0.010390689941812137,169296,18022,120.99529579095542,964.7571044135839,1681,3.759888883680105,28.980028949677944,33.5422446411103,1.0445481780916452,6.5327364057302475,4194717184,0,18023,,,591,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,14,86.98290126861555,0.5588224719253782,526,6716,526,6787,11175,0.6044461272176547,0.6221467542589912,0.8,18488,18488,0,0,2152,8.591078066914498,1,0.01254646840148699,187784,20174,119.83483747206628,1084.5919418856502,1813,4.16245474293828,33.142483692616224,36.76891812682152,1.009576614946127,6.841818222776055,4194741760,0,20175,,,637,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,15,86.36599274235355,0.5977581670952541,465,7242,465,6316,11463,0.6283161587371191,0.6447494234771359,0.8,18244,18244,0,0,2216,8.232851985559567,1,0.009025270758122744,206028,22390,114.97092144005,1199.5628633257002,1929,4.707453513517976,37.8499372061342,33.04786894842982,0.9923648238182068,7.249801654368639,4194766336,0,22391,,,597,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,16,85.74199806013578,0.6203213779092284,529,7707,529,6690,11281,0.6097837837837838,0.6277335707528796,0.8,18500,18500,0,0,2181,8.48234754699679,1,0.012379642365887207,224528,24571,119.0397577509284,1318.6026210766286,2062,4.969010753557086,42.818947959691286,35.80062695592642,1.1027523111552,6.933611722663045,4194790912,0,24572,,,667,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,17,86.92870201096892,0.6154956460337662,498,8236,498,6776,11102,0.6041575968654767,0.6209866875489428,0.8,18376,18376,0,0,1908,9.631027253668764,1,0.01310272536687631,242904,26479,101.06138671934605,1419.6640077959746,2188,4.998687857761979,47.817635817453265,31.063897335901856,0.8733270596712828,6.28406691737473,4194815488,0,26480,,,686,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,18,86.35571054925893,0.6329458753689204,423,8734,423,4871,12782,0.7071254702367781,0.7240695632470402,0.8,18076,18076,0,0,2010,8.993034825870646,1,0.009950248756218905,260980,28489,110.55628428608179,1530.2202920820564,2294,5.161883872002363,52.97951968945563,32.889817140996456,0.9505090117454529,7.222970049828291,4194840064,0,28490,,,583,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,19,85.6013316687474,0.6222712037401374,433,9157,433,5352,12331,0.68066902185913,0.6973364248147939,0.8,18116,18116,0,0,2082,8.701248799231507,1,0.008165225744476465,279096,30571,112.970608798787,1643.1909008808434,2403,5.458015764132142,58.43753545358777,34.50407779030502,0.9722456969320774,7.467688757926226,4194864640,0,30572,,,601,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,20,84.94408945686901,0.7039416500247199,406,9590,406,5540,12062,0.6698134162594402,0.6852630382911032,0.8,18008,18008,0,0,1897,9.492883500263574,1,0.010542962572482868,297104,32468,105.27560944855213,1748.4665103293955,2504,5.6408102214336395,64.07834567502141,31.95914201065898,0.9051882419735193,7.144222356379032,4194889216,0,32469,,,576,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,21,86.10271903323263,0.6551556938859511,579,9996,579,6049,12072,0.6455614973262032,0.6661884001986645,0.8,18700,18700,0,0,1558,12.002567394094994,1,0.01989730423620026,315804,34026,94.68025127239525,1843.1467616017908,2648,5.929666066542268,70.00801174156368,31.064577789977193,0.8199677933007479,6.1368291564285755,4194913792,0,34027,,,755,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,22,85.33236994219654,0.708041442804851,480,10575,480,5042,12782,0.6983173076923077,0.7171229802513465,0.8,18304,18304,0,0,1413,12.953998584571833,2,0.017692852087756547,334108,35439,89.98894759640098,1933.1357091981918,2768,6.084037227556109,76.09204896911979,30.19478663802147,0.7909675315022469,5.8789476454257965,4194938368,0,35440,,,703,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,23,84.99133448873484,0.664579939087584,468,11055,468,6124,11664,0.6389132340052586,0.6557229592984034,0.8,18256,18256,0,0,1117,16.343777976723366,1,0.022381378692927483,352364,36556,76.09061441011727,2009.226323608309,2885,6.2629690151661634,82.35501798428595,27.828195091336966,0.6645469777286053,5.135589964687824,4194962944,0,36557,,,731,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,24,84.9545607539549,0.7136803229697959,344,11523,344,4027,13389,0.7538851351351351,0.7687758383096004,0.8,17760,17760,0,0,1167,15.218508997429305,4,0.015424164524421594,370124,37723,77.81712703220546,2087.0434506405145,2971,6.651034215465188,89.00605219975114,28.430020820349455,0.6792761329561472,5.698146477341652,4194987520,0,37724,,,564,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,25,84.0909090909091,0.7661401157152877,259,11867,259,3072,14089,0.8087830080367394,0.8209894528290892,0.8,17420,17420,0,0,1310,13.297709923664122,1,0.009923664122137405,387544,39033,85.21521812677383,2172.2586687672883,3036,6.706712581217289,95.71276478096843,28.67050902917981,0.7466696184128523,6.695079602301121,4195012096,0,39034,,,426,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,26,83.69737258626148,0.7104795351268819,493,12126,493,4730,13133,0.7154608847243408,0.7352068521524939,0.8,18356,18356,0,0,1155,15.892640692640693,2,0.023376623376623377,405900,40188,78.98914055153728,2251.2478093188256,3159,6.886177707463503,102.59894248843193,28.968497164547443,0.672670116648078,6.076144117861986,4195036672,0,40189,,,643,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,27,83.52689486552568,0.7798157963687816,450,12619,450,4541,13193,0.7255279366476023,0.7439381978121123,0.8,18184,18184,0,0,1143,15.909011373578302,2,0.021872265966754154,424084,41331,78.39469112455845,2329.642500443384,3272,7.195025462657213,109.79396795108914,28.201715901494026,0.6669387258589268,6.1971069518476725,4195061248,0,41332,,,661,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,28,82.42442205097807,0.8558319853865617,404,13069,404,3935,13661,0.7589444444444444,0.7763696294612412,0.8,18000,18000,0,0,1198,15.025041736227045,2,0.019198664440734557,442084,42529,81.49337754398584,2411.13587798737,3374,8.057628253474832,117.85159620456398,29.174027113243937,0.6978586316108704,6.878436058759689,4195085824,0,42530,,,649,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,29,82.28211009174312,0.8406441187842555,456,13473,456,4422,13330,0.7320957820738138,0.7509013068949978,0.8,18208,18208,0,0,1100,16.55272727272727,3,0.023636363636363636,460292,43629,81.98957577720284,2493.1254537645727,3488,8.094833128154278,125.94642933271825,30.721822924911976,0.6947426330298185,6.349306009709835,4195110400,0,43630,,,689,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,30,82.60399783900594,0.8209591778992238,856,13929,856,7043,11909,0.6012217285945073,0.6283769523005488,0.8,19808,19808,0,0,844,23.46919431279621,7,0.061611374407582936,480100,44473,70.41372367180884,2563.5391774363816,3702,8.766479076817632,134.71290840953588,27.55490586347878,0.5699905883520842,5.2588255032896996,4195134976,0,44474,,,1160,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,31,82.9664570230608,0.8019283897295754,458,14785,458,4053,13705,0.7523605621431708,0.7717648383827007,0.8,18216,18216,0,0,865,21.058959537572253,5,0.03930635838150289,498316,45338,70.07980344630778,2633.6189808826894,3816,9.003591019660234,143.71649942919612,27.742742404341698,0.5849159583449364,5.276044899597764,4195159552,0,45339,,,916,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,32,82.34243429446288,0.8106682606948383,408,15243,408,4012,13596,0.7546625222024866,0.7721490231712858,0.8,18016,18016,0,0,800,22.52,7,0.0325,516332,46138,67.97547964006662,2701.594460522756,3919,9.142295651137829,152.85879508033395,28.415069848299026,0.5628548935055733,5.091352831572294,4195184128,0,46139,,,791,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,33,82.43176178660049,0.8284644942581085,443,15651,443,3777,13936,0.7675699493280458,0.7867667814599447,0.8,18156,18156,0,0,829,21.90108564535585,5,0.032569360675512665,534488,46967,66.58768084459007,2768.182141367346,4030,9.468298440799117,162.32709352113307,26.077548583969474,0.5606548842042685,5.533089840784669,4195209728,0,46968,,,775,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,34,82.7560975609756,0.8077771541178559,282,16094,282,2720,14510,0.8285746916400183,0.8421358096343586,0.8,17512,17512,0,0,917,19.097055616139585,5,0.015267175572519083,552000,47884,70.86399727500975,2839.046138642356,4100,9.444372162222862,171.77146568335593,27.692828552797437,0.6117896642535925,5.6826135739684105,4195234304,0,47885,,,601,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,35,82.66918179674605,0.8221249774552406,563,16376,563,4597,13476,0.7231165486155827,0.7456426713882587,0.8,18636,18636,0,0,782,23.831202046035806,5,0.03964194373401535,570636,48666,66.80358901806176,2905.8497276604176,4241,9.958869349211454,181.73033503256738,27.57241202890873,0.5484979264438152,4.778877563774586,4195258880,0,48667,,,830,,,,,,
uniform_h4096_standard_rho80_unit8,uniform,4096,36,82.77588168373151,0.8173226937175697,619,16939,619,4558,13683,0.7255037115588547,0.7501233485006304,0.8,18860,18860,0,0,744,25.349462365591396,5,0.051075268817204304,589496,49410,66.03122523985803,2971.8809529002756,4395,10.454859858378768,192.18519489094615,27.37212541885674,0.5428245477378368,4.818255577236414,4195283456,0,49411,,,999,,,,,,
