condition,stage,task,accuracy,examples,correct,forgetting,backward_transfer
uniform_h4096,31,17,82.53968253968254,126,104,10.317460317460316,-10.317460317460316
uniform_h4096,31,18,91.50943396226415,106,97,2.830188679245282,-2.830188679245282
uniform_h4096,31,19,81.65137614678899,109,89,8.256880733944953,-8.256880733944953
uniform_h4096,31,20,76.23762376237623,101,77,7.920792079207928,-7.920792079207928
uniform_h4096,31,21,86.80555555555556,144,125,6.25,-6.25
uniform_h4096,31,22,79.16666666666667,120,95,6.666666666666657,-6.666666666666657
uniform_h4096,31,23,82.05128205128206,117,96,5.128205128205124,-5.128205128205124
uniform_h4096,31,24,73.25581395348837,86,63,12.79069767441861,-12.79069767441861
uniform_h4096,31,25,73.84615384615384,65,48,10.769230769230774,-10.769230769230774
uniform_h4096,31,26,82.92682926829268,123,102,11.38211382113822,-11.38211382113822
uniform_h4096,31,27,84.070796460177,113,95,4.424778761061944,-4.424778761061944
uniform_h4096,31,28,85.29411764705883,102,87,2.941176470588232,-2.941176470588232
uniform_h4096,31,29,77.19298245614036,114,88,6.140350877192972,-6.140350877192972
uniform_h4096,31,30,85.51401869158879,214,183,4.205607476635507,-4.205607476635507
uniform_h4096,31,31,91.2280701754386,114,104,,
uniform_h4096,32,1,82.20338983050847,118,97,12.711864406779668,-12.711864406779668
uniform_h4096,32,2,85.38461538461539,130,111,6.92307692307692,-2.3076923076923066
uniform_h4096,32,3,78.08219178082192,146,114,10.958904109589042,-10.273972602739732
uniform_h4096,32,4,84.0909090909091,176,148,8.522727272727266,-8.522727272727266
uniform_h4096,32,5,81.25,128,104,9.375,-9.375
uniform_h4096,32,6,81.66666666666667,120,98,9.166666666666657,-9.166666666666657
uniform_h4096,32,7,80.8695652173913,115,93,10.434782608695656,-9.565217391304358
uniform_h4096,32,8,86.46616541353383,133,115,6.015037593984971,-6.015037593984971
uniform_h4096,32,9,76.86567164179104,134,103,12.68656716417911,-12.68656716417911
uniform_h4096,32,10,79.71014492753623,138,110,9.420289855072468,-9.420289855072468
uniform_h4096,32,11,78.0,100,78,13.0,-13.0
uniform_h4096,32,12,75.86206896551724,116,88,11.206896551724142,-11.206896551724142
uniform_h4096,32,13,81.88976377952756,127,104,8.661417322834652,-8.661417322834652
uniform_h4096,32,14,83.33333333333333,132,110,9.848484848484858,-9.848484848484858
uniform_h4096,32,15,78.44827586206897,116,91,7.758620689655174,-7.758620689655174
uniform_h4096,32,16,75.93984962406014,133,101,10.526315789473685,-10.526315789473685
uniform_h4096,32,17,83.33333333333333,126,105,9.523809523809533,-9.523809523809533
uniform_h4096,32,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
uniform_h4096,32,19,80.73394495412845,109,88,9.174311926605498,-9.174311926605498
uniform_h4096,32,20,73.26732673267327,101,74,10.89108910891089,-10.89108910891089
uniform_h4096,32,21,86.11111111111111,144,124,6.944444444444443,-6.944444444444443
uniform_h4096,32,22,80.0,120,96,5.833333333333329,-5.833333333333329
uniform_h4096,32,23,77.77777777777777,117,91,9.401709401709411,-9.401709401709411
uniform_h4096,32,24,69.76744186046511,86,60,16.279069767441868,-16.279069767441868
uniform_h4096,32,25,75.38461538461539,65,49,9.230769230769226,-9.230769230769226
uniform_h4096,32,26,84.55284552845528,123,104,9.756097560975618,-9.756097560975618
uniform_h4096,32,27,80.53097345132744,113,91,7.964601769911496,-7.964601769911496
uniform_h4096,32,28,86.27450980392157,102,88,1.9607843137254832,-1.9607843137254832
uniform_h4096,32,29,77.19298245614036,114,88,6.140350877192972,-6.140350877192972
uniform_h4096,32,30,86.44859813084112,214,185,3.271028037383175,-3.271028037383175
uniform_h4096,32,31,84.21052631578948,114,96,7.017543859649123,-7.017543859649123
uniform_h4096,32,32,89.32038834951456,103,92,,
uniform_h4096,33,1,78.8135593220339,118,93,16.101694915254242,-16.101694915254242
uniform_h4096,33,2,86.15384615384616,130,112,6.153846153846146,-1.538461538461533
uniform_h4096,33,3,80.82191780821918,146,118,8.219178082191775,-7.534246575342465
uniform_h4096,33,4,88.06818181818181,176,155,4.545454545454547,-4.545454545454547
uniform_h4096,33,5,82.03125,128,105,8.59375,-8.59375
uniform_h4096,33,6,80.83333333333333,120,97,10.0,-10.0
uniform_h4096,33,7,81.73913043478261,115,94,9.565217391304344,-8.695652173913047
uniform_h4096,33,8,84.21052631578948,133,112,8.27067669172932,-8.27067669172932
uniform_h4096,33,9,73.13432835820896,134,98,16.417910447761187,-16.417910447761187
uniform_h4096,33,10,80.43478260869566,138,111,8.695652173913047,-8.695652173913047
uniform_h4096,33,11,79.0,100,79,12.0,-12.0
uniform_h4096,33,12,75.86206896551724,116,88,11.206896551724142,-11.206896551724142
uniform_h4096,33,13,83.46456692913385,127,106,7.086614173228355,-7.086614173228355
uniform_h4096,33,14,86.36363636363636,132,114,6.818181818181827,-6.818181818181827
uniform_h4096,33,15,78.44827586206897,116,91,7.758620689655174,-7.758620689655174
uniform_h4096,33,16,74.43609022556392,133,99,12.030075187969913,-12.030075187969913
uniform_h4096,33,17,81.74603174603175,126,103,11.111111111111114,-11.111111111111114
uniform_h4096,33,18,92.45283018867924,106,98,1.8867924528301927,-1.8867924528301927
uniform_h4096,33,19,79.81651376146789,109,87,10.091743119266056,-10.091743119266056
uniform_h4096,33,20,72.27722772277228,101,73,11.881188118811878,-11.881188118811878
uniform_h4096,33,21,84.02777777777777,144,121,9.027777777777786,-9.027777777777786
uniform_h4096,33,22,79.16666666666667,120,95,6.666666666666657,-6.666666666666657
uniform_h4096,33,23,77.77777777777777,117,91,9.401709401709411,-9.401709401709411
uniform_h4096,33,24,73.25581395348837,86,63,12.79069767441861,-12.79069767441861
uniform_h4096,33,25,75.38461538461539,65,49,9.230769230769226,-9.230769230769226
uniform_h4096,33,26,83.73983739837398,123,103,10.569105691056919,-10.569105691056919
uniform_h4096,33,27,81.41592920353982,113,92,7.079646017699119,-7.079646017699119
uniform_h4096,33,28,86.27450980392157,102,88,1.9607843137254832,-1.9607843137254832
uniform_h4096,33,29,77.19298245614036,114,88,6.140350877192972,-6.140350877192972
uniform_h4096,33,30,85.51401869158879,214,183,4.205607476635507,-4.205607476635507
uniform_h4096,33,31,89.47368421052632,114,102,1.754385964912288,-1.754385964912288
uniform_h4096,33,32,78.64077669902913,103,81,10.679611650485427,-10.679611650485427
uniform_h4096,33,33,89.1891891891892,111,99,,
uniform_h4096,34,1,80.50847457627118,118,95,14.406779661016955,-14.406779661016955
uniform_h4096,34,2,90.0,130,117,2.3076923076923066,2.3076923076923066
uniform_h4096,34,3,81.5068493150685,146,119,7.534246575342465,-6.849315068493155
uniform_h4096,34,4,84.0909090909091,176,148,8.522727272727266,-8.522727272727266
uniform_h4096,34,5,82.8125,128,106,7.8125,-7.8125
uniform_h4096,34,6,81.66666666666667,120,98,9.166666666666657,-9.166666666666657
uniform_h4096,34,7,79.1304347826087,115,91,12.173913043478251,-11.304347826086953
uniform_h4096,34,8,86.46616541353383,133,115,6.015037593984971,-6.015037593984971
uniform_h4096,34,9,82.83582089552239,134,111,6.71641791044776,-6.71641791044776
uniform_h4096,34,10,80.43478260869566,138,111,8.695652173913047,-8.695652173913047
uniform_h4096,34,11,81.0,100,81,10.0,-10.0
uniform_h4096,34,12,75.86206896551724,116,88,11.206896551724142,-11.206896551724142
uniform_h4096,34,13,81.88976377952756,127,104,8.661417322834652,-8.661417322834652
uniform_h4096,34,14,81.81818181818181,132,108,11.363636363636374,-11.363636363636374
uniform_h4096,34,15,79.3103448275862,116,92,6.896551724137936,-6.896551724137936
uniform_h4096,34,16,75.18796992481202,133,100,11.278195488721806,-11.278195488721806
uniform_h4096,34,17,82.53968253968254,126,104,10.317460317460316,-10.317460317460316
uniform_h4096,34,18,89.62264150943396,106,95,4.716981132075475,-4.716981132075475
uniform_h4096,34,19,79.81651376146789,109,87,10.091743119266056,-10.091743119266056
uniform_h4096,34,20,73.26732673267327,101,74,10.89108910891089,-10.89108910891089
uniform_h4096,34,21,84.02777777777777,144,121,9.027777777777786,-9.027777777777786
uniform_h4096,34,22,80.83333333333333,120,97,5.0,-5.0
uniform_h4096,34,23,76.06837606837607,117,89,11.111111111111114,-11.111111111111114
uniform_h4096,34,24,73.25581395348837,86,63,12.79069767441861,-12.79069767441861
uniform_h4096,34,25,72.3076923076923,65,47,12.307692307692307,-12.307692307692307
uniform_h4096,34,26,87.8048780487805,123,108,6.504065040650403,-6.504065040650403
uniform_h4096,34,27,83.1858407079646,113,94,5.309734513274336,-5.309734513274336
uniform_h4096,34,28,85.29411764705883,102,87,2.941176470588232,-2.941176470588232
uniform_h4096,34,29,74.56140350877193,114,85,8.771929824561397,-8.771929824561397
uniform_h4096,34,30,85.98130841121495,214,184,3.738317757009341,-3.738317757009341
uniform_h4096,34,31,85.96491228070175,114,98,5.26315789473685,-5.26315789473685
uniform_h4096,34,32,78.64077669902913,103,81,10.679611650485427,-10.679611650485427
uniform_h4096,34,33,81.98198198198199,111,91,7.207207207207205,-7.207207207207205
uniform_h4096,34,34,91.42857142857143,70,64,,
uniform_h4096,35,1,82.20338983050847,118,97,12.711864406779668,-12.711864406779668
uniform_h4096,35,2,86.15384615384616,130,112,6.153846153846146,-1.538461538461533
uniform_h4096,35,3,80.13698630136986,146,117,8.904109589041099,-8.219178082191789
uniform_h4096,35,4,84.0909090909091,176,148,8.522727272727266,-8.522727272727266
uniform_h4096,35,5,79.6875,128,102,10.9375,-10.9375
uniform_h4096,35,6,81.66666666666667,120,98,9.166666666666657,-9.166666666666657
uniform_h4096,35,7,83.47826086956522,115,96,7.826086956521735,-6.956521739130437
uniform_h4096,35,8,84.21052631578948,133,112,8.27067669172932,-8.27067669172932
uniform_h4096,35,9,78.35820895522389,134,105,11.194029850746261,-11.194029850746261
uniform_h4096,35,10,81.15942028985508,138,112,7.971014492753625,-7.971014492753625
uniform_h4096,35,11,82.0,100,82,9.0,-9.0
uniform_h4096,35,12,74.13793103448276,116,86,12.93103448275862,-12.93103448275862
uniform_h4096,35,13,82.67716535433071,127,105,7.874015748031496,-7.874015748031496
uniform_h4096,35,14,84.0909090909091,132,111,9.090909090909093,-9.090909090909093
uniform_h4096,35,15,81.89655172413794,116,95,4.310344827586206,-4.310344827586206
uniform_h4096,35,16,75.18796992481202,133,100,11.278195488721806,-11.278195488721806
uniform_h4096,35,17,84.12698412698413,126,106,8.730158730158735,-8.730158730158735
uniform_h4096,35,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
uniform_h4096,35,19,80.73394495412845,109,88,9.174311926605498,-9.174311926605498
uniform_h4096,35,20,71.2871287128713,101,72,12.871287128712865,-12.871287128712865
uniform_h4096,35,21,84.72222222222223,144,122,8.333333333333329,-8.333333333333329
uniform_h4096,35,22,83.33333333333333,120,100,2.5,-2.5
uniform_h4096,35,23,76.92307692307692,117,90,10.256410256410263,-10.256410256410263
uniform_h4096,35,24,72.09302325581395,86,62,13.953488372093034,-13.953488372093034
uniform_h4096,35,25,73.84615384615384,65,48,10.769230769230774,-10.769230769230774
uniform_h4096,35,26,82.11382113821138,123,101,12.19512195121952,-12.19512195121952
uniform_h4096,35,27,81.41592920353982,113,92,7.079646017699119,-7.079646017699119
uniform_h4096,35,28,86.27450980392157,102,88,1.9607843137254832,-1.9607843137254832
uniform_h4096,35,29,74.56140350877193,114,85,8.771929824561397,-8.771929824561397
uniform_h4096,35,30,84.57943925233644,214,181,5.140186915887853,-5.140186915887853
uniform_h4096,35,31,83.33333333333333,114,95,7.894736842105274,-7.894736842105274
uniform_h4096,35,32,80.58252427184466,103,83,8.737864077669897,-8.737864077669897
uniform_h4096,35,33,81.98198198198199,111,91,7.207207207207205,-7.207207207207205
uniform_h4096,35,34,81.42857142857143,70,57,10.0,-10.0
uniform_h4096,35,35,89.36170212765957,141,126,,
uniform_h4096,36,1,77.96610169491525,118,92,16.949152542372886,-16.949152542372886
uniform_h4096,36,2,81.53846153846153,130,106,10.769230769230774,-6.15384615384616
uniform_h4096,36,3,78.08219178082192,146,114,10.958904109589042,-10.273972602739732
uniform_h4096,36,4,85.79545454545455,176,151,6.818181818181813,-6.818181818181813
uniform_h4096,36,5,82.8125,128,106,7.8125,-7.8125
uniform_h4096,36,6,81.66666666666667,120,98,9.166666666666657,-9.166666666666657
uniform_h4096,36,7,81.73913043478261,115,94,9.565217391304344,-8.695652173913047
uniform_h4096,36,8,85.71428571428571,133,114,6.766917293233092,-6.766917293233092
uniform_h4096,36,9,76.86567164179104,134,103,12.68656716417911,-12.68656716417911
uniform_h4096,36,10,81.8840579710145,138,113,7.246376811594203,-7.246376811594203
uniform_h4096,36,11,78.0,100,78,13.0,-13.0
uniform_h4096,36,12,77.58620689655173,116,90,9.482758620689651,-9.482758620689651
uniform_h4096,36,13,83.46456692913385,127,106,7.086614173228355,-7.086614173228355
uniform_h4096,36,14,84.0909090909091,132,111,9.090909090909093,-9.090909090909093
uniform_h4096,36,15,81.03448275862068,116,94,5.172413793103459,-5.172413793103459
uniform_h4096,36,16,75.18796992481202,133,100,11.278195488721806,-11.278195488721806
uniform_h4096,36,17,78.57142857142857,126,99,14.285714285714292,-14.285714285714292
uniform_h4096,36,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
uniform_h4096,36,19,79.81651376146789,109,87,10.091743119266056,-10.091743119266056
uniform_h4096,36,20,68.31683168316832,101,69,15.841584158415841,-15.841584158415841
uniform_h4096,36,21,84.02777777777777,144,121,9.027777777777786,-9.027777777777786
uniform_h4096,36,22,78.33333333333333,120,94,7.5,-7.5
uniform_h4096,36,23,81.19658119658119,117,95,5.98290598290599,-5.98290598290599
uniform_h4096,36,24,68.6046511627907,86,59,17.441860465116278,-17.441860465116278
uniform_h4096,36,25,76.92307692307692,65,50,7.692307692307693,-7.692307692307693
uniform_h4096,36,26,84.55284552845528,123,104,9.756097560975618,-9.756097560975618
uniform_h4096,36,27,76.10619469026548,113,86,12.389380530973455,-12.389380530973455
uniform_h4096,36,28,87.25490196078431,102,89,0.9803921568627487,-0.9803921568627487
uniform_h4096,36,29,75.43859649122807,114,86,7.89473684210526,-7.89473684210526
uniform_h4096,36,30,84.11214953271028,214,180,5.607476635514018,-5.607476635514018
uniform_h4096,36,31,82.45614035087719,114,94,8.771929824561411,-8.771929824561411
uniform_h4096,36,32,76.69902912621359,103,79,12.62135922330097,-12.62135922330097
uniform_h4096,36,33,82.88288288288288,111,92,6.306306306306311,-6.306306306306311
uniform_h4096,36,34,82.85714285714286,70,58,8.57142857142857,-8.57142857142857
uniform_h4096,36,35,83.68794326241135,141,118,5.673758865248217,-5.673758865248217
uniform_h4096,36,36,98.05194805194805,154,151,,
uniform_h4096,37,1,81.35593220338983,118,96,13.559322033898312,-13.559322033898312
uniform_h4096,37,2,85.38461538461539,130,111,6.92307692307692,-2.3076923076923066
uniform_h4096,37,3,75.34246575342466,146,110,13.698630136986296,-13.013698630136986
uniform_h4096,37,4,84.6590909090909,176,149,7.954545454545453,-7.954545454545453
uniform_h4096,37,5,80.46875,128,103,10.15625,-10.15625
uniform_h4096,37,6,79.16666666666667,120,95,11.666666666666657,-11.666666666666657
uniform_h4096,37,7,75.65217391304348,115,87,15.65217391304347,-14.782608695652172
uniform_h4096,37,8,84.9624060150376,133,113,7.5187969924811995,-7.5187969924811995
uniform_h4096,37,9,82.08955223880596,134,110,7.462686567164184,-7.462686567164184
uniform_h4096,37,10,80.43478260869566,138,111,8.695652173913047,-8.695652173913047
uniform_h4096,37,11,83.0,100,83,8.0,-8.0
uniform_h4096,37,12,74.13793103448276,116,86,12.93103448275862,-12.93103448275862
uniform_h4096,37,13,81.10236220472441,127,103,9.448818897637793,-9.448818897637793
uniform_h4096,37,14,87.87878787878788,132,116,5.303030303030312,-5.303030303030312
uniform_h4096,37,15,78.44827586206897,116,91,7.758620689655174,-7.758620689655174
uniform_h4096,37,16,72.93233082706767,133,97,13.533834586466156,-13.533834586466156
uniform_h4096,37,17,78.57142857142857,126,99,14.285714285714292,-14.285714285714292
uniform_h4096,37,18,89.62264150943396,106,95,4.716981132075475,-4.716981132075475
uniform_h4096,37,19,81.65137614678899,109,89,8.256880733944953,-8.256880733944953
uniform_h4096,37,20,75.24752475247524,101,76,8.910891089108915,-8.910891089108915
uniform_h4096,37,21,84.02777777777777,144,121,9.027777777777786,-9.027777777777786
uniform_h4096,37,22,75.83333333333333,120,91,10.0,-10.0
uniform_h4096,37,23,77.77777777777777,117,91,9.401709401709411,-9.401709401709411
uniform_h4096,37,24,66.27906976744185,86,57,19.767441860465127,-19.767441860465127
uniform_h4096,37,25,81.53846153846153,65,53,3.07692307692308,-3.07692307692308
uniform_h4096,37,26,78.04878048780488,123,96,16.26016260162602,-16.26016260162602
uniform_h4096,37,27,77.87610619469027,113,88,10.619469026548671,-10.619469026548671
uniform_h4096,37,28,87.25490196078431,102,89,0.9803921568627487,-0.9803921568627487
uniform_h4096,37,29,74.56140350877193,114,85,8.771929824561397,-8.771929824561397
uniform_h4096,37,30,85.98130841121495,214,184,3.738317757009341,-3.738317757009341
uniform_h4096,37,31,82.45614035087719,114,94,8.771929824561411,-8.771929824561411
uniform_h4096,37,32,77.66990291262135,103,80,11.650485436893206,-11.650485436893206
uniform_h4096,37,33,83.78378378378379,111,93,5.4054054054054035,-5.4054054054054035
uniform_h4096,37,34,81.42857142857143,70,57,10.0,-10.0
uniform_h4096,37,35,82.97872340425532,141,117,6.38297872340425,-6.38297872340425
uniform_h4096,37,36,90.25974025974025,154,139,7.79220779220779,-7.79220779220779
uniform_h4096,37,37,88.53503184713375,157,139,,
uniform_h4096,38,1,75.42372881355932,118,89,19.491525423728817,-19.491525423728817
uniform_h4096,38,2,85.38461538461539,130,111,6.92307692307692,-2.3076923076923066
uniform_h4096,38,3,78.08219178082192,146,114,10.958904109589042,-10.273972602739732
uniform_h4096,38,4,84.0909090909091,176,148,8.522727272727266,-8.522727272727266
uniform_h4096,38,5,80.46875,128,103,10.15625,-10.15625
uniform_h4096,38,6,80.0,120,96,10.833333333333329,-10.833333333333329
uniform_h4096,38,7,75.65217391304348,115,87,15.65217391304347,-14.782608695652172
uniform_h4096,38,8,86.46616541353383,133,115,6.015037593984971,-6.015037593984971
uniform_h4096,38,9,82.08955223880596,134,110,7.462686567164184,-7.462686567164184
uniform_h4096,38,10,80.43478260869566,138,111,8.695652173913047,-8.695652173913047
uniform_h4096,38,11,83.0,100,83,8.0,-8.0
uniform_h4096,38,12,77.58620689655173,116,90,9.482758620689651,-9.482758620689651
uniform_h4096,38,13,83.46456692913385,127,106,7.086614173228355,-7.086614173228355
uniform_h4096,38,14,85.60606060606061,132,113,7.575757575757578,-7.575757575757578
uniform_h4096,38,15,80.17241379310344,116,93,6.0344827586206975,-6.0344827586206975
uniform_h4096,38,16,74.43609022556392,133,99,12.030075187969913,-12.030075187969913
uniform_h4096,38,17,80.15873015873017,126,101,12.698412698412696,-12.698412698412696
uniform_h4096,38,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
uniform_h4096,38,19,78.89908256880734,109,86,11.0091743119266,-11.0091743119266
uniform_h4096,38,20,75.24752475247524,101,76,8.910891089108915,-8.910891089108915
uniform_h4096,38,21,84.02777777777777,144,121,9.027777777777786,-9.027777777777786
uniform_h4096,38,22,82.5,120,99,3.3333333333333286,-3.3333333333333286
uniform_h4096,38,23,76.92307692307692,117,90,10.256410256410263,-10.256410256410263
uniform_h4096,38,24,65.11627906976744,86,56,20.930232558139537,-20.930232558139537
uniform_h4096,38,25,72.3076923076923,65,47,12.307692307692307,-12.307692307692307
uniform_h4096,38,26,81.30081300813008,123,100,13.00813008130082,-13.00813008130082
uniform_h4096,38,27,80.53097345132744,113,91,7.964601769911496,-7.964601769911496
uniform_h4096,38,28,87.25490196078431,102,89,0.9803921568627487,-0.9803921568627487
uniform_h4096,38,29,75.43859649122807,114,86,7.89473684210526,-7.89473684210526
uniform_h4096,38,30,82.71028037383178,214,177,7.009345794392516,-7.009345794392516
uniform_h4096,38,31,82.45614035087719,114,94,8.771929824561411,-8.771929824561411
uniform_h4096,38,32,81.55339805825243,103,84,7.7669902912621325,-7.7669902912621325
uniform_h4096,38,33,81.98198198198199,111,91,7.207207207207205,-7.207207207207205
uniform_h4096,38,34,81.42857142857143,70,57,10.0,-10.0
uniform_h4096,38,35,84.39716312056737,141,119,4.964539007092199,-4.964539007092199
uniform_h4096,38,36,90.25974025974025,154,139,7.79220779220779,-7.79220779220779
uniform_h4096,38,37,80.2547770700637,157,126,8.280254777070056,-8.280254777070056
uniform_h4096,38,38,95.1048951048951,143,136,,
uniform_h4096,39,1,81.35593220338983,118,96,13.559322033898312,-13.559322033898312
uniform_h4096,39,2,85.38461538461539,130,111,6.92307692307692,-2.3076923076923066
uniform_h4096,39,3,78.76712328767124,146,115,10.273972602739718,-9.589041095890408
uniform_h4096,39,4,83.52272727272727,176,147,9.090909090909093,-9.090909090909093
uniform_h4096,39,5,79.6875,128,102,10.9375,-10.9375
uniform_h4096,39,6,81.66666666666667,120,98,9.166666666666657,-9.166666666666657
uniform_h4096,39,7,75.65217391304348,115,87,15.65217391304347,-14.782608695652172
uniform_h4096,39,8,84.9624060150376,133,113,7.5187969924811995,-7.5187969924811995
uniform_h4096,39,9,79.1044776119403,134,106,10.447761194029852,-10.447761194029852
uniform_h4096,39,10,80.43478260869566,138,111,8.695652173913047,-8.695652173913047
uniform_h4096,39,11,88.0,100,88,3.0,-3.0
uniform_h4096,39,12,75.86206896551724,116,88,11.206896551724142,-11.206896551724142
uniform_h4096,39,13,84.25196850393701,127,107,6.2992125984252,-6.2992125984252
uniform_h4096,39,14,84.84848484848484,132,112,8.333333333333343,-8.333333333333343
uniform_h4096,39,15,81.03448275862068,116,94,5.172413793103459,-5.172413793103459
uniform_h4096,39,16,75.18796992481202,133,100,11.278195488721806,-11.278195488721806
uniform_h4096,39,17,81.74603174603175,126,103,11.111111111111114,-11.111111111111114
uniform_h4096,39,18,89.62264150943396,106,95,4.716981132075475,-4.716981132075475
uniform_h4096,39,19,79.81651376146789,109,87,10.091743119266056,-10.091743119266056
uniform_h4096,39,20,73.26732673267327,101,74,10.89108910891089,-10.89108910891089
uniform_h4096,39,21,81.94444444444444,144,118,11.111111111111114,-11.111111111111114
uniform_h4096,39,22,78.33333333333333,120,94,7.5,-7.5
uniform_h4096,39,23,74.35897435897436,117,87,12.820512820512818,-12.820512820512818
uniform_h4096,39,24,63.95348837209303,86,55,22.093023255813954,-22.093023255813954
uniform_h4096,39,25,76.92307692307692,65,50,7.692307692307693,-7.692307692307693
uniform_h4096,39,26,83.73983739837398,123,103,10.569105691056919,-10.569105691056919
uniform_h4096,39,27,80.53097345132744,113,91,7.964601769911496,-7.964601769911496
uniform_h4096,39,28,86.27450980392157,102,88,1.9607843137254832,-1.9607843137254832
uniform_h4096,39,29,76.3157894736842,114,87,7.017543859649123,-7.017543859649123
uniform_h4096,39,30,81.30841121495327,214,174,8.411214953271028,-8.411214953271028
uniform_h4096,39,31,82.45614035087719,114,94,8.771929824561411,-8.771929824561411
uniform_h4096,39,32,75.72815533980582,103,78,13.592233009708735,-13.592233009708735
uniform_h4096,39,33,81.08108108108108,111,90,8.108108108108112,-8.108108108108112
uniform_h4096,39,34,77.14285714285714,70,54,14.285714285714292,-14.285714285714292
uniform_h4096,39,35,84.39716312056737,141,119,4.964539007092199,-4.964539007092199
uniform_h4096,39,36,88.31168831168831,154,136,9.74025974025973,-9.74025974025973
uniform_h4096,39,37,78.34394904458598,157,123,10.191082802547768,-10.191082802547768
uniform_h4096,39,38,92.3076923076923,143,132,2.7972027972028,-2.7972027972028
uniform_h4096,39,39,92.10526315789474,114,105,,
uniform_h4096,40,1,78.8135593220339,118,93,16.101694915254242,-16.101694915254242
uniform_h4096,40,2,84.61538461538461,130,110,7.692307692307693,-3.07692307692308
uniform_h4096,40,3,78.08219178082192,146,114,10.958904109589042,-10.273972602739732
uniform_h4096,40,4,84.6590909090909,176,149,7.954545454545453,-7.954545454545453
uniform_h4096,40,5,81.25,128,104,9.375,-9.375
uniform_h4096,40,6,81.66666666666667,120,98,9.166666666666657,-9.166666666666657
uniform_h4096,40,7,78.26086956521739,115,90,13.043478260869563,-12.173913043478265
uniform_h4096,40,8,85.71428571428571,133,114,6.766917293233092,-6.766917293233092
uniform_h4096,40,9,76.11940298507463,134,102,13.43283582089552,-13.43283582089552
uniform_h4096,40,10,81.15942028985508,138,112,7.971014492753625,-7.971014492753625
uniform_h4096,40,11,81.0,100,81,10.0,-10.0
uniform_h4096,40,12,73.27586206896552,116,85,13.793103448275858,-13.793103448275858
uniform_h4096,40,13,84.25196850393701,127,107,6.2992125984252,-6.2992125984252
uniform_h4096,40,14,83.33333333333333,132,110,9.848484848484858,-9.848484848484858
uniform_h4096,40,15,79.3103448275862,116,92,6.896551724137936,-6.896551724137936
uniform_h4096,40,16,74.43609022556392,133,99,12.030075187969913,-12.030075187969913
uniform_h4096,40,17,78.57142857142857,126,99,14.285714285714292,-14.285714285714292
uniform_h4096,40,18,90.56603773584905,106,96,3.7735849056603854,-3.7735849056603854
uniform_h4096,40,19,80.73394495412845,109,88,9.174311926605498,-9.174311926605498
uniform_h4096,40,20,73.26732673267327,101,74,10.89108910891089,-10.89108910891089
uniform_h4096,40,21,84.72222222222223,144,122,8.333333333333329,-8.333333333333329
uniform_h4096,40,22,80.83333333333333,120,97,5.0,-5.0
uniform_h4096,40,23,76.06837606837607,117,89,11.111111111111114,-11.111111111111114
uniform_h4096,40,24,65.11627906976744,86,56,20.930232558139537,-20.930232558139537
uniform_h4096,40,25,75.38461538461539,65,49,9.230769230769226,-9.230769230769226
uniform_h4096,40,26,83.73983739837398,123,103,10.569105691056919,-10.569105691056919
uniform_h4096,40,27,80.53097345132744,113,91,7.964601769911496,-7.964601769911496
uniform_h4096,40,28,83.33333333333333,102,85,4.901960784313729,-4.901960784313729
uniform_h4096,40,29,72.80701754385964,114,83,10.526315789473685,-10.526315789473685
uniform_h4096,40,30,83.64485981308411,214,179,6.074766355140184,-6.074766355140184
uniform_h4096,40,31,81.57894736842105,114,93,9.649122807017548,-9.649122807017548
uniform_h4096,40,32,77.66990291262135,103,80,11.650485436893206,-11.650485436893206
uniform_h4096,40,33,81.98198198198199,111,91,7.207207207207205,-7.207207207207205
uniform_h4096,40,34,81.42857142857143,70,57,10.0,-10.0
uniform_h4096,40,35,83.68794326241135,141,118,5.673758865248217,-5.673758865248217
uniform_h4096,40,36,92.20779220779221,154,142,5.844155844155836,-5.844155844155836
uniform_h4096,40,37,82.80254777070064,157,130,5.73248407643311,-5.73248407643311
uniform_h4096,40,38,92.3076923076923,143,132,2.7972027972028,-2.7972027972028
uniform_h4096,40,39,83.33333333333333,114,95,8.771929824561411,-8.771929824561411
uniform_h4096,40,40,92.02898550724638,138,127,,
uniform_h4096,41,1,78.8135593220339,118,93,16.101694915254242,-16.101694915254242
uniform_h4096,41,2,86.15384615384616,130,112,6.153846153846146,-1.538461538461533
uniform_h4096,41,3,76.71232876712328,146,112,12.328767123287676,-11.643835616438366
uniform_h4096,41,4,83.52272727272727,176,147,9.090909090909093,-9.090909090909093
uniform_h4096,41,5,81.25,128,104,9.375,-9.375
uniform_h4096,41,6,82.5,120,99,8.333333333333329,-8.333333333333329
uniform_h4096,41,7,82.6086956521739,115,95,8.695652173913047,-7.826086956521749
uniform_h4096,41,8,85.71428571428571,133,114,6.766917293233092,-6.766917293233092
uniform_h4096,41,9,72.38805970149254,134,97,17.16417910447761,-17.16417910447761
uniform_h4096,41,10,83.33333333333333,138,115,5.797101449275374,-5.797101449275374
uniform_h4096,41,11,84.0,100,84,7.0,-7.0
uniform_h4096,41,12,67.24137931034483,116,78,19.827586206896555,-19.827586206896555
