condition,stage,training_forwards,training_backwards,recompute_forwards,training_wall_seconds,cumulative_training_wall_seconds,evaluation_forwards,evaluation_wall_seconds,cumulative_training_forwards,cumulative_training_backwards,cumulative_recompute_forwards,cost_source
uniform_h4096_strict_rho80_unit8,22,18304,18304,0,52.57274780981243,1143.7748762313277,2768,6.216317251324654,334108,334108,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,23,18256,18256,0,52.08813391439617,1195.8630101457238,2885,6.734414042904973,352364,352364,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,24,17760,17760,0,51.40146947465837,1247.2644796203822,2971,6.885591518133879,370124,370124,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,25,17420,17420,0,49.47739444486797,1296.7418740652502,3036,6.9150295071303844,387544,387544,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,26,18356,18356,0,53.37755550816655,1350.1194295734167,3159,7.247105497866869,405900,405900,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,27,18184,18184,0,52.980514695867896,1403.0999442692846,3272,7.470041325315833,424084,424084,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,28,18000,18000,0,51.385431203991175,1454.4853754732758,3374,8.024300634860992,442084,442084,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,29,18208,18208,0,51.965041894465685,1506.4504173677415,3488,8.388772869482636,460292,460292,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,30,19808,19808,0,55.00113955326378,1561.4515569210052,3702,8.435280427336693,480100,480100,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,31,18216,18216,0,50.98961081169546,1612.4411677327007,3816,8.80696128681302,498316,498316,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,32,18016,18016,0,52.16483993828297,1664.6060076709837,3919,9.394980303943157,516332,516332,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,33,18156,18156,0,53.194005435332656,1717.8000131063163,4030,9.095136502757668,534488,534488,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,34,17512,17512,0,49.45416915230453,1767.2541822586209,4100,9.234435580670834,552000,552000,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,35,18636,18636,0,52.51158653385937,1819.7657687924802,4241,9.712443051859736,570636,570636,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,36,18860,18860,0,52.686855141073465,1872.4526239335537,4395,9.944892069324851,589496,589496,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,37,18912,18912,0,52.739102233201265,1925.191726166755,4552,10.748840669170022,608408,608408,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,38,18684,18684,0,54.06883980706334,1979.2605659738183,4695,10.42791897058487,627092,627092,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,39,18220,18220,0,53.13423597998917,2032.3948019538075,4809,10.790838016197085,645312,645312,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,40,18600,18600,0,52.18964024633169,2084.584442200139,4947,11.114047700539231,663912,663912,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,41,17572,17572,0,49.444170750677586,2134.0286129508168,5021,11.310518089681864,681484,681484,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,42,18576,18576,0,53.52795881032944,2187.556571761146,5157,12.195954842492938,700060,700060,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,43,17912,17912,0,51.29236730001867,2238.848939061165,5253,12.276112908497453,717972,717972,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,44,17556,17556,0,51.18158758431673,2290.0305266454816,5326,12.590731335803866,735528,735528,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,45,18072,18072,0,52.95170089416206,2342.9822275396436,5431,12.796560604125261,753600,753600,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,46,18420,18420,0,54.59908163361251,2397.581309173256,5558,13.744855020195246,772020,772020,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,47,18188,18188,0,52.87175435386598,2450.453063527122,5671,13.279852036386728,790208,790208,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,48,18216,18216,0,53.43461651355028,2503.8876800406724,5786,13.571390509605408,808424,808424,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,49,18056,18056,0,52.02820856124163,2555.915888601914,5890,13.78582801297307,826480,826480,0,audited committed SRT presentation and batch ledger
uniform_h4096_strict_rho80_unit8,50,18160,18160,0,51.698352843523026,2607.614241445437,6000,13.817018527537584,844640,844640,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,1,1900,1900,0,9.78829301148653,9.78829301148653,118,0.5026237405836582,1900,1900,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,2,2568,2568,0,8.362749874591827,18.151042886078358,248,0.7357002403587103,4468,4468,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,3,2856,2856,0,8.360880015417933,26.51192290149629,394,1.0546706449240446,7324,7324,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,4,3328,3328,0,9.739551877602935,36.251474779099226,570,1.4713939763605595,10652,10652,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,5,2576,2576,0,7.3340318109840155,43.58550659008324,698,1.6075737588107586,13228,13228,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,6,2440,2440,0,6.992496998980641,50.57800358906388,818,1.9591715652495623,15668,15668,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,7,2356,2356,0,6.518418546766043,57.096422135829926,933,2.1741676423698664,18024,18024,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,8,2652,2652,0,7.717657038941979,64.8140791747719,1066,2.524286450818181,20676,20676,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,9,2628,2628,0,7.7176744267344475,72.53175360150635,1200,2.729556493461132,23304,23304,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,10,2700,2700,0,7.7682866510003805,80.30004025250673,1338,2.9932240657508373,26004,26004,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,11,2092,2092,0,6.049995886161923,86.35003613866866,1438,3.3095013592392206,28096,28096,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,12,2356,2356,0,6.853958036750555,93.20399417541921,1554,3.4241362046450377,30452,30452,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,13,2556,2556,0,7.4204131960868835,100.6244073715061,1681,3.7264694813638926,33008,33008,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,14,2616,2616,0,8.395274884998798,109.0196822565049,1813,4.080026255920529,35624,35624,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,15,2372,2372,0,6.9235532358288765,115.94323549233377,1929,4.301367051899433,37996,37996,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,16,2628,2628,0,7.812458366155624,123.7556938584894,2062,4.659588033333421,40624,40624,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,17,2504,2504,0,7.4912468530237675,131.24694071151316,2188,5.027858998626471,43128,43128,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,18,2204,2204,0,6.791963344439864,138.03890405595303,2294,5.088490771129727,45332,45332,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,19,2244,2244,0,7.077157253399491,145.11606130935252,2403,5.296548739075661,47576,47576,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,20,2136,2136,0,6.556128906086087,151.6721902154386,2504,5.558113316074014,49712,49712,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,21,2828,2828,0,8.283962219953537,159.95615243539214,2648,5.920863941311836,52540,52540,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,22,2432,2432,0,7.444238398224115,167.40039083361626,2768,6.202270181849599,54972,54972,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,23,2384,2384,0,7.048107761889696,174.44849859550595,2885,6.457361236214638,57356,57356,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,24,1888,1888,0,5.798980014398694,180.24747860990465,2971,6.671886336058378,59244,59244,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,25,1548,1548,0,4.904785303398967,185.1522639133036,3036,6.6370636615902185,60792,60792,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,26,2484,2484,0,7.707619918510318,192.85988383181393,3159,7.11587630957365,63276,63276,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,27,2312,2312,0,7.214205892756581,200.0740897245705,3272,7.271920228376985,65588,65588,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,28,2128,2128,0,6.444660823792219,206.51875054836273,3374,7.7666682805866,67716,67716,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,29,2336,2336,0,7.272554522380233,213.79130507074296,3488,7.986417420208454,70052,70052,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,30,3936,3936,0,12.038194434717298,225.82949950546026,3702,8.626137390732765,73988,73988,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,31,2344,2344,0,7.46557504311204,233.2950745485723,3816,9.37620729394257,76332,76332,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,32,2144,2144,0,6.747675830498338,240.04275037907064,3919,9.592301830649376,78476,78476,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,33,2284,2284,0,7.126939430832863,247.1696898099035,4030,9.33044833689928,80760,80760,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,34,1640,1640,0,5.126692820340395,252.2963826302439,4100,9.516396703198552,82400,82400,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,35,2764,2764,0,8.487197577953339,260.78358020819724,4241,10.150782812386751,85164,85164,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,36,2988,2988,0,9.602854570373893,270.38643477857113,4395,10.258745208382607,88152,88152,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,37,3040,3040,0,9.238378211855888,279.624812990427,4552,10.386575747281313,91192,91192,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,38,2812,2812,0,9.045062698423862,288.6698756888509,4695,10.770799091085792,94004,94004,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,39,2348,2348,0,8.155763560906053,296.82563924975693,4809,11.058042956516147,96352,96352,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,40,2728,2728,0,8.238045262172818,305.06368451192975,4947,11.398602440953255,99080,99080,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,41,1700,1700,0,5.440726609900594,310.50441112183034,5021,11.540552435442805,100780,100780,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,42,2704,2704,0,8.730851400643587,319.23526252247393,5157,11.954080505296588,103484,103484,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,43,2040,2040,0,6.642007183283567,325.8772697057575,5253,12.234701301902533,105524,105524,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,44,1684,1684,0,5.614886958152056,331.49215666390955,5326,12.841404687613249,107208,107208,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,45,2200,2200,0,7.314015503972769,338.8061721678823,5431,13.046483747661114,109408,109408,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,46,2548,2548,0,7.860179059207439,346.66635122708976,5558,13.989021487534046,111956,111956,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,47,2316,2316,0,7.833836693316698,354.50018792040646,5671,13.453830612823367,114272,114272,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,48,2344,2344,0,7.5586499366909266,362.0588378570974,5786,14.257803119719028,116616,116616,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,49,2184,2184,0,7.578111520037055,369.63694937713444,5890,13.908109355717897,118800,118800,0,audited committed SRT presentation and batch ledger
srt_h128_standard_rho80_unit8,50,2288,2288,0,7.0992796160280704,376.7362289931625,6000,14.219017604365945,121088,121088,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,1,1900,1900,0,7.194892155006528,7.194892155006528,118,0.49061560817062855,1900,1900,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,2,2568,2568,0,8.03744343854487,15.232335593551397,248,0.7145733963698149,4468,4468,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,3,2856,2856,0,8.036778343841434,23.26911393739283,394,0.9607990048825741,7324,7324,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,4,3328,3328,0,9.074118943884969,32.3432328812778,570,1.3462881799787283,10652,10652,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,5,2576,2576,0,7.2364999540150166,39.579732835292816,698,1.5774920862168074,13228,13228,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,6,2440,2440,0,6.938079584389925,46.51781241968274,818,1.9215668383985758,15668,15668,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,7,2356,2356,0,6.397356986999512,52.91516940668225,933,2.1058546025305986,18024,18024,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,8,2652,2652,0,7.320179050788283,60.235348457470536,1066,2.356209108605981,20676,20676,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,9,2628,2628,0,7.082036720588803,67.31738517805934,1200,2.669890582561493,23304,23304,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,10,2700,2700,0,7.646731184795499,74.96411636285484,1338,2.989242894575,26004,26004,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,11,2092,2092,0,5.805576104670763,80.7696924675256,1438,3.140201959758997,28096,28096,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,12,2356,2356,0,6.7265503611415625,87.49624282866716,1554,3.3178687170147896,30452,30452,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,13,2556,2556,0,7.131322920322418,94.62756574898958,1681,3.605346105992794,33008,33008,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,14,2616,2616,0,7.693567205220461,102.32113295421004,1813,3.9581859949976206,35624,35624,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,15,2372,2372,0,6.881289195269346,109.20242214947939,1929,4.18007099814713,37996,37996,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,16,2628,2628,0,7.684567615389824,116.88698976486921,2062,4.4783106949180365,40624,40624,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,17,2504,2504,0,6.963384959846735,123.85037472471595,2188,4.722124136984348,43128,43128,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,18,2204,2204,0,6.360176056623459,130.2105507813394,2294,4.892621463164687,45332,45332,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,19,2244,2244,0,6.277933422476053,136.48848420381546,2403,5.188312077894807,47576,47576,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,20,2136,2136,0,6.23827301338315,142.7267572171986,2504,5.318894747644663,49712,49712,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,21,2828,2828,0,8.055878480896354,150.78263569809496,2648,5.671103907749057,52540,52540,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,22,2432,2432,0,6.991745019331574,157.77438071742654,2768,5.929773600772023,54972,54972,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,23,2384,2384,0,6.819715898483992,164.59409661591053,2885,6.170522622764111,57356,57356,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,24,1888,1888,0,5.3743170984089375,169.96841371431947,2971,6.286442430689931,59244,59244,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,25,1548,1548,0,4.372316434979439,174.3407301492989,3036,6.359865037724376,60792,60792,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,26,2484,2484,0,7.301455030217767,181.64218517951667,3159,6.597055850550532,63276,63276,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,27,2312,2312,0,6.549122761934996,188.19130794145167,3272,6.881538301706314,65588,65588,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,28,2128,2128,0,5.774604396894574,193.96591233834624,3374,7.439808715134859,67716,67716,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,29,2336,2336,0,6.7377045173197985,200.70361685566604,3488,7.6551365330815315,70052,70052,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,30,3936,3936,0,11.318699803203344,212.02231665886939,3702,8.178078908473253,73988,73988,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,31,2344,2344,0,6.619676807895303,218.6419934667647,3816,8.636163674294949,76332,76332,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,32,2144,2144,0,6.357423614710569,224.99941708147526,3919,8.571574870496988,78476,78476,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,33,2284,2284,0,6.405615666881204,231.40503274835646,4030,8.691882012411952,80760,80760,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,34,1640,1640,0,4.751235356554389,236.15626810491085,4100,9.062503138557076,82400,82400,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,35,2764,2764,0,7.882979393005371,244.03924749791622,4241,9.530617412179708,85164,85164,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,36,2988,2988,0,8.496571943163872,252.5358194410801,4395,9.912663526833057,88152,88152,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,37,3040,3040,0,9.423702271655202,261.9595217127353,4552,10.173829559236765,91192,91192,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,38,2812,2812,0,8.402126282453537,270.36164799518883,4695,10.89441023208201,94004,94004,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,39,2348,2348,0,7.273845095187426,277.63549309037626,4809,10.779722960665822,96352,96352,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,40,2728,2728,0,7.514236591756344,285.1497296821326,4947,10.950160779058933,99080,99080,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,41,1700,1700,0,5.1949322782456875,290.3446619603783,5021,11.097979199141264,100780,100780,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,42,2704,2704,0,8.270234625786543,298.61489658616483,5157,11.631107855588198,103484,103484,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,43,2040,2040,0,5.813315346837044,304.4282119330019,5253,11.841554021462798,105524,105524,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,44,1684,1684,0,5.393810212612152,309.822022145614,5326,12.01027637720108,107208,107208,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,45,2200,2200,0,6.722870418801904,316.54489256441593,5431,12.347271144390106,109408,109408,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,46,2548,2548,0,7.566300339996815,324.11119290441275,5558,12.533984184265137,111956,111956,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,47,2316,2316,0,6.986191052943468,331.0973839573562,5671,12.73826395906508,114272,114272,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,48,2344,2344,0,7.684547521173954,338.78193147853017,5786,13.268191762268543,116616,116616,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,49,2184,2184,0,6.487886803224683,345.26981828175485,5890,13.200222348794341,118800,118800,0,audited committed SRT presentation and batch ledger
uniform_h128_standard_rho80_unit8,50,2288,2288,0,6.475417731329799,351.74523601308465,6000,13.528397228568792,121088,121088,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,1,1900,1900,0,9.671184714883566,9.671184714883566,118,0.48470364324748516,1900,1900,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,2,3080,3080,0,9.658559795469046,19.32974451035261,248,0.7768309284001589,4980,4980,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,3,3368,3368,0,10.518094260245562,29.847838770598173,394,1.078147143125534,8348,8348,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,4,3840,3840,0,11.481157219037414,41.32899598963559,570,1.4481846783310175,12188,12188,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,5,3088,3088,0,9.057091653347015,50.3860876429826,698,1.7486820351332426,15276,15276,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,6,2952,2952,0,9.021231334656477,59.40731897763908,818,2.1169792991131544,18228,18228,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,7,2868,2868,0,8.33835525251925,67.74567423015833,933,2.208039654418826,21096,21096,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,8,3164,3164,0,9.483821040019393,77.22949527017772,1066,2.512288823723793,24260,24260,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,9,3140,3140,0,9.466043358668685,86.6955386288464,1200,2.8115881327539682,27400,27400,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,10,3212,3212,0,9.537212023511529,96.23275065235794,1338,3.103278426453471,30612,30612,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,11,2604,2604,0,7.847874129191041,104.08062478154898,1438,3.3398462273180485,33216,33216,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,12,2868,2868,0,8.730238804593682,112.81086358614266,1554,3.5848855171352625,36084,36084,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,13,3068,3068,0,9.191800715401769,122.00266430154443,1681,3.8256046269088984,39152,39152,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,14,3128,3128,0,10.087737653404474,132.0904019549489,1813,4.125414170324802,42280,42280,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,15,2884,2884,0,8.501605216413736,140.59200717136264,1929,4.3972163032740355,45164,45164,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,16,3140,3140,0,9.732582565397024,150.32458973675966,2062,4.698945978656411,48304,48304,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,17,3016,3016,0,9.131790220737457,159.45637995749712,2188,5.030389999970794,51320,51320,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,18,2716,2716,0,8.223361985757947,167.67974194325507,2294,5.136671071872115,54036,54036,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,19,2756,2756,0,8.3800740391016,176.05981598235667,2403,5.513136005029082,56792,56792,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,20,2648,2648,0,8.313729751855135,184.3735457342118,2504,5.723452040925622,59440,59440,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,21,3340,3340,0,10.379370972514153,194.75291670672596,2648,6.102474519982934,62780,62780,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,22,2944,2944,0,9.043775970116258,203.7966926768422,2768,6.133555395528674,65724,65724,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,23,2896,2896,0,8.848091596737504,212.64478427357972,2885,6.519430886954069,68620,68620,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,24,2400,2400,0,7.603756217285991,220.2485404908657,2971,6.757028639316559,71020,71020,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,25,2060,2060,0,6.4527894500643015,226.70132994093,3036,6.865839598700404,73080,73080,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,26,2996,2996,0,9.415939243510365,236.11726918444037,3159,7.004753166809678,76076,76076,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,27,2824,2824,0,8.686099467799067,244.80336865223944,3272,7.349308058619499,78900,78900,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,28,2640,2640,0,8.195108562707901,252.99847721494734,3374,7.7570033762604,81540,81540,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,29,2848,2848,0,8.748939760029316,261.74741697497666,3488,8.113906934857368,84388,84388,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,30,4448,4448,0,13.231604957953095,274.97902193292975,3702,8.8125941157341,88836,88836,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,31,2856,2856,0,8.90612662769854,283.8851485606283,3816,9.493329687044024,91692,91692,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,32,2656,2656,0,8.678838523104787,292.5639870837331,3919,9.186106655746698,94348,94348,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,33,2796,2796,0,8.666427286341786,301.23041437007487,4030,9.408391382545233,97144,97144,0,audited committed SRT presentation and batch ledger
srt_h256_standard_rho80_unit8,34,2152,2152,0,6.961351798847318,308.1917661689222,4100,9.550395814701915,99296,99296,0,audited committed SRT presentation and batch ledger
